player_name,team_name,shot_zone_basic,games_played,shot_attempts,shots_made,shooting_percentage,player_photo,team_logo
Bol Bol,Phoenix Suns,Restricted Area,43,32,29,0.90625,https://cdn.nba.com/headshots/nba/latest/1040x760/1629626.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg
Charles Bassey,San Antonio Spurs,Restricted Area,19,26,22,0.846153846153846,https://cdn.nba.com/headshots/nba/latest/1040x760/1629646.png,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg
Daniel Gafford,Dallas Mavericks,Restricted Area,74,159,133,0.836477987421384,https://cdn.nba.com/headshots/nba/latest/1040x760/1629655.png,https://cdn.nba.com/logos/nba/1610612742/primary/L/logo.svg
Chimezie Metu,Phoenix Suns,Restricted Area,51,53,43,0.811320754716981,https://cdn.nba.com/headshots/nba/latest/1040x760/1629002.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg
Grant Williams,Charlotte Hornets,Restricted Area,76,87,70,0.804597701149425,https://cdn.nba.com/headshots/nba/latest/1040x760/1629684.png,https://cdn.nba.com/logos/nba/1610612766/primary/L/logo.svg
Dereck Lively II,Dallas Mavericks,Restricted Area,55,245,197,0.804081632653061,https://cdn.nba.com/headshots/nba/latest/1040x760/1641726.png,https://cdn.nba.com/logos/nba/1610612742/primary/L/logo.svg
Jaxson Hayes,Los Angeles Lakers,Restricted Area,70,137,110,0.802919708029197,https://cdn.nba.com/headshots/nba/latest/1040x760/1629637.png,https://cdn.nba.com/logos/nba/1610612747/primary/L/logo.svg
Damian Jones,Cleveland Cavaliers,Restricted Area,39,39,31,0.794871794871795,https://cdn.nba.com/headshots/nba/latest/1040x760/1627745.png,https://cdn.nba.com/logos/nba/1610612739/primary/L/logo.svg
Jared Butler,Washington Wizards,Restricted Area,40,62,49,0.790322580645161,https://cdn.nba.com/headshots/nba/latest/1040x760/1630215.png,https://cdn.nba.com/logos/nba/1610612764/primary/L/logo.svg
Obi Toppin,Indiana Pacers,Restricted Area,82,260,203,0.780769230769231,https://cdn.nba.com/headshots/nba/latest/1040x760/1630167.png,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg
Giannis Antetokounmpo,Milwaukee Bucks,Restricted Area,73,853,661,0.774912075029308,https://cdn.nba.com/headshots/nba/latest/1040x760/203507.png,https://cdn.nba.com/logos/nba/1610612749/primary/L/logo.svg
Kevin Durant,Phoenix Suns,Restricted Area,75,217,168,0.774193548387097,https://cdn.nba.com/headshots/nba/latest/1040x760/201142.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg
Jericho Sims,New York Knicks,Restricted Area,45,48,37,0.770833333333333,https://cdn.nba.com/headshots/nba/latest/1040x760/1630579.png,https://cdn.nba.com/logos/nba/1610612752/primary/L/logo.svg
Trey Murphy III,New Orleans Pelicans,Restricted Area,57,96,74,0.770833333333333,https://cdn.nba.com/headshots/nba/latest/1040x760/1630530.png,https://cdn.nba.com/logos/nba/1610612740/primary/L/logo.svg
James Wiseman,Detroit Pistons,Restricted Area,63,178,137,0.769662921348315,https://cdn.nba.com/headshots/nba/latest/1040x760/1630164.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg
Kyle Kuzma,Washington Wizards,Restricted Area,70,335,256,0.764179104477612,https://cdn.nba.com/headshots/nba/latest/1040x760/1628398.png,https://cdn.nba.com/logos/nba/1610612764/primary/L/logo.svg
Kelly Olynyk,Utah Jazz,Restricted Area,78,101,77,0.762376237623762,https://cdn.nba.com/headshots/nba/latest/1040x760/203482.png,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg
Trayce Jackson-Davis,Golden State Warriors,Restricted Area,68,269,205,0.762081784386617,https://cdn.nba.com/headshots/nba/latest/1040x760/1631218.png,https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg
Danilo Gallinari,Washington Wizards,Restricted Area,49,21,16,0.761904761904762,https://cdn.nba.com/headshots/nba/latest/1040x760/201568.png,https://cdn.nba.com/logos/nba/1610612764/primary/L/logo.svg
Rui Hachimura,Los Angeles Lakers,Restricted Area,68,235,179,0.761702127659574,https://cdn.nba.com/headshots/nba/latest/1040x760/1629060.png,https://cdn.nba.com/logos/nba/1610612747/primary/L/logo.svg
Corey Kispert,Washington Wizards,Restricted Area,80,192,146,0.760416666666667,https://cdn.nba.com/headshots/nba/latest/1040x760/1630557.png,https://cdn.nba.com/logos/nba/1610612764/primary/L/logo.svg
JaVale McGee,Sacramento Kings,Restricted Area,46,75,57,0.76,https://cdn.nba.com/headshots/nba/latest/1040x760/201580.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
Luka Doncic,Dallas Mavericks,Restricted Area,70,266,202,0.759398496240602,https://cdn.nba.com/headshots/nba/latest/1040x760/1629029.png,https://cdn.nba.com/logos/nba/1610612742/primary/L/logo.svg
Maxi Kleber,Dallas Mavericks,Restricted Area,43,29,22,0.758620689655172,https://cdn.nba.com/headshots/nba/latest/1040x760/1628467.png,https://cdn.nba.com/logos/nba/1610612742/primary/L/logo.svg
Nate Williams,Houston Rockets,Restricted Area,22,29,22,0.758620689655172,https://cdn.nba.com/headshots/nba/latest/1040x760/1631466.png,https://cdn.nba.com/logos/nba/1610612745/primary/L/logo.svg
Nick Richards,Charlotte Hornets,Restricted Area,67,294,223,0.758503401360544,https://cdn.nba.com/headshots/nba/latest/1040x760/1630208.png,https://cdn.nba.com/logos/nba/1610612766/primary/L/logo.svg
Terance Mann,Los Angeles Clippers,Restricted Area,75,177,134,0.757062146892655,https://cdn.nba.com/headshots/nba/latest/1040x760/1629611.png,https://cdn.nba.com/logos/nba/1610612746/primary/L/logo.svg
Luke Kornet,Boston Celtics,Restricted Area,63,180,136,0.755555555555556,https://cdn.nba.com/headshots/nba/latest/1040x760/1628436.png,https://cdn.nba.com/logos/nba/1610612738/primary/L/logo.svg
Al Horford,Boston Celtics,Restricted Area,65,102,77,0.754901960784314,https://cdn.nba.com/headshots/nba/latest/1040x760/201143.png,https://cdn.nba.com/logos/nba/1610612738/primary/L/logo.svg
John Collins,Utah Jazz,Restricted Area,68,289,218,0.754325259515571,https://cdn.nba.com/headshots/nba/latest/1040x760/1628381.png,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg
Anthony Davis,Los Angeles Lakers,Restricted Area,76,576,434,0.753472222222222,https://cdn.nba.com/headshots/nba/latest/1040x760/203076.png,https://cdn.nba.com/logos/nba/1610612747/primary/L/logo.svg
Daniel Gafford,Washington Wizards,Restricted Area,74,219,165,0.753424657534247,https://cdn.nba.com/headshots/nba/latest/1040x760/1629655.png,https://cdn.nba.com/logos/nba/1610612764/primary/L/logo.svg
Thomas Bryant,Miami Heat,Restricted Area,38,81,61,0.753086419753086,https://cdn.nba.com/headshots/nba/latest/1040x760/1628418.png,https://cdn.nba.com/logos/nba/1610612748/primary/L/logo.svg
Christian Wood,Los Angeles Lakers,Restricted Area,50,85,64,0.752941176470588,https://cdn.nba.com/headshots/nba/latest/1040x760/1626174.png,https://cdn.nba.com/logos/nba/1610612747/primary/L/logo.svg
Klay Thompson,Golden State Warriors,Restricted Area,77,93,70,0.752688172043011,https://cdn.nba.com/headshots/nba/latest/1040x760/202691.png,https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg
Jakob Poeltl,Toronto Raptors,Restricted Area,50,233,175,0.751072961373391,https://cdn.nba.com/headshots/nba/latest/1040x760/1627751.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
Alex Len,Sacramento Kings,Restricted Area,48,48,36,0.75,https://cdn.nba.com/headshots/nba/latest/1040x760/203458.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
Bruce Brown,Toronto Raptors,Restricted Area,67,96,72,0.75,https://cdn.nba.com/headshots/nba/latest/1040x760/1628971.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
Deandre Ayton,Portland Trail Blazers,Restricted Area,55,248,186,0.75,https://cdn.nba.com/headshots/nba/latest/1040x760/1629028.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
Jalen Smith,Indiana Pacers,Restricted Area,61,184,138,0.75,https://cdn.nba.com/headshots/nba/latest/1040x760/1630188.png,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg
Javonte Green,Chicago Bulls,Restricted Area,9,40,30,0.75,https://cdn.nba.com/headshots/nba/latest/1040x760/1629750.png,https://cdn.nba.com/logos/nba/1610612741/primary/L/logo.svg
Vasilije Micic,Oklahoma City Thunder,Restricted Area,60,24,18,0.75,https://cdn.nba.com/headshots/nba/latest/1040x760/203995.png,https://cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg
Dario Saric,Golden State Warriors,Restricted Area,64,87,65,0.747126436781609,https://cdn.nba.com/headshots/nba/latest/1040x760/203967.png,https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg
Amir Coffey,Los Angeles Clippers,Restricted Area,70,67,50,0.746268656716418,https://cdn.nba.com/headshots/nba/latest/1040x760/1629599.png,https://cdn.nba.com/logos/nba/1610612746/primary/L/logo.svg
Isaiah Jackson,Indiana Pacers,Restricted Area,60,180,134,0.744444444444444,https://cdn.nba.com/headshots/nba/latest/1040x760/1630543.png,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg
Austin Reaves,Los Angeles Lakers,Restricted Area,82,215,160,0.744186046511628,https://cdn.nba.com/headshots/nba/latest/1040x760/1630559.png,https://cdn.nba.com/logos/nba/1610612747/primary/L/logo.svg
Bol Bol,Phoenix Suns,In The Paint (Non-RA),43,43,32,0.744186046511628,https://cdn.nba.com/headshots/nba/latest/1040x760/1629626.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg
Noah Clowney,Brooklyn Nets,Restricted Area,23,43,32,0.744186046511628,https://cdn.nba.com/headshots/nba/latest/1040x760/1641730.png,https://cdn.nba.com/logos/nba/1610612751/primary/L/logo.svg
Neemias Queta,Boston Celtics,Restricted Area,28,74,55,0.743243243243243,https://cdn.nba.com/headshots/nba/latest/1040x760/1629674.png,https://cdn.nba.com/logos/nba/1610612738/primary/L/logo.svg
Jaden McDaniels,Minnesota Timberwolves,Restricted Area,72,171,127,0.742690058479532,https://cdn.nba.com/headshots/nba/latest/1040x760/1630183.png,https://cdn.nba.com/logos/nba/1610612750/primary/L/logo.svg
Brook Lopez,Milwaukee Bucks,Restricted Area,79,221,164,0.742081447963801,https://cdn.nba.com/headshots/nba/latest/1040x760/201572.png,https://cdn.nba.com/logos/nba/1610612749/primary/L/logo.svg
Payton Pritchard,Boston Celtics,Restricted Area,82,112,83,0.741071428571429,https://cdn.nba.com/headshots/nba/latest/1040x760/1630202.png,https://cdn.nba.com/logos/nba/1610612738/primary/L/logo.svg
Onyeka Okongwu,Atlanta Hawks,Restricted Area,55,227,168,0.740088105726872,https://cdn.nba.com/headshots/nba/latest/1040x760/1630168.png,https://cdn.nba.com/logos/nba/1610612737/primary/L/logo.svg
Cedi Osman,San Antonio Spurs,Restricted Area,72,100,74,0.74,https://cdn.nba.com/headshots/nba/latest/1040x760/1626224.png,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg
Tosan Evbuomwan,Detroit Pistons,Restricted Area,17,23,17,0.739130434782609,https://cdn.nba.com/headshots/nba/latest/1040x760/1641787.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg
Sasha Vezenkov,Sacramento Kings,Restricted Area,42,42,31,0.738095238095238,https://cdn.nba.com/headshots/nba/latest/1040x760/1628426.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
Kawhi Leonard,Los Angeles Clippers,Restricted Area,68,244,180,0.737704918032787,https://cdn.nba.com/headshots/nba/latest/1040x760/202695.png,https://cdn.nba.com/logos/nba/1610612746/primary/L/logo.svg
Walker Kessler,Utah Jazz,Restricted Area,64,282,208,0.737588652482269,https://cdn.nba.com/headshots/nba/latest/1040x760/1631117.png,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg
Moritz Wagner,Orlando Magic,Restricted Area,80,354,261,0.73728813559322,https://cdn.nba.com/headshots/nba/latest/1040x760/1629021.png,https://cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg
Derrick White,Boston Celtics,Restricted Area,73,137,101,0.737226277372263,https://cdn.nba.com/headshots/nba/latest/1040x760/1628401.png,https://cdn.nba.com/logos/nba/1610612738/primary/L/logo.svg
Kristaps Porzingis,Boston Celtics,Restricted Area,57,213,157,0.737089201877934,https://cdn.nba.com/headshots/nba/latest/1040x760/204001.png,https://cdn.nba.com/logos/nba/1610612738/primary/L/logo.svg
Cason Wallace,Oklahoma City Thunder,Restricted Area,82,110,81,0.736363636363636,https://cdn.nba.com/headshots/nba/latest/1040x760/1641717.png,https://cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg
Rudy Gobert,Minnesota Timberwolves,Restricted Area,76,512,377,0.736328125,https://cdn.nba.com/headshots/nba/latest/1040x760/203497.png,https://cdn.nba.com/logos/nba/1610612750/primary/L/logo.svg
Evan Mobley,Cleveland Cavaliers,Restricted Area,50,293,215,0.733788395904437,https://cdn.nba.com/headshots/nba/latest/1040x760/1630596.png,https://cdn.nba.com/logos/nba/1610612739/primary/L/logo.svg
LeBron James,Los Angeles Lakers,Restricted Area,71,547,401,0.73308957952468,https://cdn.nba.com/headshots/nba/latest/1040x760/2544.png,https://cdn.nba.com/logos/nba/1610612747/primary/L/logo.svg
Pascal Siakam,Toronto Raptors,Restricted Area,80,202,148,0.732673267326733,https://cdn.nba.com/headshots/nba/latest/1040x760/1627783.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
Nic Claxton,Brooklyn Nets,Restricted Area,71,396,290,0.732323232323232,https://cdn.nba.com/headshots/nba/latest/1040x760/1629651.png,https://cdn.nba.com/logos/nba/1610612751/primary/L/logo.svg
Ousmane Dieng,Oklahoma City Thunder,Restricted Area,33,26,19,0.730769230769231,https://cdn.nba.com/headshots/nba/latest/1040x760/1631172.png,https://cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg
Kevin Huerter,Sacramento Kings,Restricted Area,64,100,73,0.73,https://cdn.nba.com/headshots/nba/latest/1040x760/1628989.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
Jonathan Kuminga,Golden State Warriors,Restricted Area,74,351,256,0.729344729344729,https://cdn.nba.com/headshots/nba/latest/1040x760/1630228.png,https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg
Isaiah Joe,Oklahoma City Thunder,Restricted Area,78,48,35,0.729166666666667,https://cdn.nba.com/headshots/nba/latest/1040x760/1630198.png,https://cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg
OG Anunoby,Toronto Raptors,Restricted Area,50,96,70,0.729166666666667,https://cdn.nba.com/headshots/nba/latest/1040x760/1628384.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
Chet Holmgren,Oklahoma City Thunder,Restricted Area,82,339,247,0.728613569321534,https://cdn.nba.com/headshots/nba/latest/1040x760/1631096.png,https://cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg
Drew Eubanks,Phoenix Suns,Restricted Area,75,151,110,0.728476821192053,https://cdn.nba.com/headshots/nba/latest/1040x760/1629234.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg
Dwight Powell,Dallas Mavericks,Restricted Area,63,92,67,0.728260869565217,https://cdn.nba.com/headshots/nba/latest/1040x760/203939.png,https://cdn.nba.com/logos/nba/1610612742/primary/L/logo.svg
Xavier Tillman,Boston Celtics,Restricted Area,54,22,16,0.727272727272727,https://cdn.nba.com/headshots/nba/latest/1040x760/1630214.png,https://cdn.nba.com/logos/nba/1610612738/primary/L/logo.svg
Gary Payton II,Golden State Warriors,Restricted Area,44,91,66,0.725274725274725,https://cdn.nba.com/headshots/nba/latest/1040x760/1627780.png,https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg
Jalen Duren,Detroit Pistons,Restricted Area,61,385,279,0.724675324675325,https://cdn.nba.com/headshots/nba/latest/1040x760/1631105.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg
Simone Fontecchio,Detroit Pistons,Restricted Area,66,43,31,0.720930232558139,https://cdn.nba.com/headshots/nba/latest/1040x760/1631323.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg
Brandon Ingram,New Orleans Pelicans,Restricted Area,64,179,129,0.720670391061452,https://cdn.nba.com/headshots/nba/latest/1040x760/1627742.png,https://cdn.nba.com/logos/nba/1610612740/primary/L/logo.svg
Killian Hayes,Detroit Pistons,Restricted Area,42,25,18,0.72,https://cdn.nba.com/headshots/nba/latest/1040x760/1630165.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg
Malachi Flynn,Detroit Pistons,Mid-Range,69,25,18,0.72,https://cdn.nba.com/headshots/nba/latest/1040x760/1630201.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg
Pat Connaughton,Milwaukee Bucks,Restricted Area,76,82,59,0.719512195121951,https://cdn.nba.com/headshots/nba/latest/1040x760/1626192.png,https://cdn.nba.com/logos/nba/1610612749/primary/L/logo.svg
Jarrett Allen,Cleveland Cavaliers,Restricted Area,77,513,369,0.719298245614035,https://cdn.nba.com/headshots/nba/latest/1040x760/1628386.png,https://cdn.nba.com/logos/nba/1610612739/primary/L/logo.svg
RJ Barrett,Toronto Raptors,Restricted Area,58,238,171,0.718487394957983,https://cdn.nba.com/headshots/nba/latest/1040x760/1629628.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
Josh Green,Dallas Mavericks,Restricted Area,57,117,84,0.717948717948718,https://cdn.nba.com/headshots/nba/latest/1040x760/1630182.png,https://cdn.nba.com/logos/nba/1610612742/primary/L/logo.svg
Larry Nance Jr.,New Orleans Pelicans,Restricted Area,61,117,84,0.717948717948718,https://cdn.nba.com/headshots/nba/latest/1040x760/1626204.png,https://cdn.nba.com/logos/nba/1610612740/primary/L/logo.svg
AJ Lawson,Dallas Mavericks,Restricted Area,42,53,38,0.716981132075472,https://cdn.nba.com/headshots/nba/latest/1040x760/1630639.png,https://cdn.nba.com/logos/nba/1610612742/primary/L/logo.svg
Davion Mitchell,Sacramento Kings,Restricted Area,72,70,50,0.714285714285714,https://cdn.nba.com/headshots/nba/latest/1040x760/1630558.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
Gui Santos,Golden State Warriors,Restricted Area,23,21,15,0.714285714285714,https://cdn.nba.com/headshots/nba/latest/1040x760/1630611.png,https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg
Kevin Knox II,Detroit Pistons,Restricted Area,31,49,35,0.714285714285714,https://cdn.nba.com/headshots/nba/latest/1040x760/1628995.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg
Wendell Carter Jr.,Orlando Magic,Restricted Area,55,168,120,0.714285714285714,https://cdn.nba.com/headshots/nba/latest/1040x760/1628976.png,https://cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg
Devin Vassell,San Antonio Spurs,Restricted Area,68,199,142,0.71356783919598,https://cdn.nba.com/headshots/nba/latest/1040x760/1630170.png,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg
Chris Boucher,Toronto Raptors,Restricted Area,50,97,69,0.711340206185567,https://cdn.nba.com/headshots/nba/latest/1040x760/1628449.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
Jayson Tatum,Boston Celtics,Restricted Area,74,398,283,0.71105527638191,https://cdn.nba.com/headshots/nba/latest/1040x760/1628369.png,https://cdn.nba.com/logos/nba/1610612738/primary/L/logo.svg
Aleksej Pokusevski,Charlotte Hornets,Restricted Area,28,31,22,0.709677419354839,https://cdn.nba.com/headshots/nba/latest/1040x760/1630197.png,https://cdn.nba.com/logos/nba/1610612766/primary/L/logo.svg
Mark Williams,Charlotte Hornets,Restricted Area,19,124,88,0.709677419354839,https://cdn.nba.com/headshots/nba/latest/1040x760/1631109.png,https://cdn.nba.com/logos/nba/1610612766/primary/L/logo.svg
Aaron Gordon,Denver Nuggets,Restricted Area,73,463,328,0.708423326133909,https://cdn.nba.com/headshots/nba/latest/1040x760/203932.png,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg
Nassir Little,Phoenix Suns,Restricted Area,45,34,24,0.705882352941177,https://cdn.nba.com/headshots/nba/latest/1040x760/1629642.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg
Deni Avdija,Washington Wizards,Restricted Area,75,349,246,0.70487106017192,https://cdn.nba.com/headshots/nba/latest/1040x760/1630166.png,https://cdn.nba.com/logos/nba/1610612764/primary/L/logo.svg
Keegan Murray,Sacramento Kings,Restricted Area,77,176,124,0.704545454545455,https://cdn.nba.com/headshots/nba/latest/1040x760/1631099.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
Andrew Nembhard,Indiana Pacers,Restricted Area,68,125,88,0.704,https://cdn.nba.com/headshots/nba/latest/1040x760/1629614.png,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg
Ben Simmons,Brooklyn Nets,Restricted Area,15,54,38,0.703703703703704,https://cdn.nba.com/headshots/nba/latest/1040x760/1627732.png,https://cdn.nba.com/logos/nba/1610612751/primary/L/logo.svg
Myles Turner,Indiana Pacers,Restricted Area,77,297,209,0.703703703703704,https://cdn.nba.com/headshots/nba/latest/1040x760/1626167.png,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg
Taylor Hendricks,Utah Jazz,Restricted Area,40,54,38,0.703703703703704,https://cdn.nba.com/headshots/nba/latest/1040x760/1641707.png,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg
Jalen Williams,Oklahoma City Thunder,Restricted Area,71,307,216,0.703583061889251,https://cdn.nba.com/headshots/nba/latest/1040x760/1631114.png,https://cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg
Moses Moody,Golden State Warriors,Restricted Area,66,101,71,0.702970297029703,https://cdn.nba.com/headshots/nba/latest/1040x760/1630541.png,https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg
Nikola Jokic,Denver Nuggets,Restricted Area,79,477,335,0.70230607966457,https://cdn.nba.com/headshots/nba/latest/1040x760/203999.png,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg
Kevon Looney,Golden State Warriors,Restricted Area,74,151,106,0.701986754966887,https://cdn.nba.com/headshots/nba/latest/1040x760/1626172.png,https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg
Ochai Agbaji,Utah Jazz,Restricted Area,78,67,47,0.701492537313433,https://cdn.nba.com/headshots/nba/latest/1040x760/1630534.png,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg
Jeff Green,Houston Rockets,Restricted Area,78,97,68,0.701030927835051,https://cdn.nba.com/headshots/nba/latest/1040x760/201145.png,https://cdn.nba.com/logos/nba/1610612745/primary/L/logo.svg
Jonas Valanciunas,New Orleans Pelicans,Restricted Area,82,297,208,0.7003367003367,https://cdn.nba.com/headshots/nba/latest/1040x760/202685.png,https://cdn.nba.com/logos/nba/1610612740/primary/L/logo.svg
Chimezie Metu,Detroit Pistons,Restricted Area,51,30,21,0.7,https://cdn.nba.com/headshots/nba/latest/1040x760/1629002.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg
Gordon Hayward,Charlotte Hornets,Restricted Area,51,70,49,0.7,https://cdn.nba.com/headshots/nba/latest/1040x760/202330.png,https://cdn.nba.com/logos/nba/1610612766/primary/L/logo.svg
Royce O'Neale,Phoenix Suns,Restricted Area,79,30,21,0.7,https://cdn.nba.com/headshots/nba/latest/1040x760/1626220.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg
Victor Wembanyama,San Antonio Spurs,Restricted Area,71,396,277,0.69949494949495,https://cdn.nba.com/headshots/nba/latest/1040x760/1641705.png,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg
Joel Embiid,Philadelphia 76ers,Restricted Area,39,246,172,0.699186991869919,https://cdn.nba.com/headshots/nba/latest/1040x760/203954.png,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg
Duncan Robinson,Miami Heat,Restricted Area,68,103,72,0.699029126213592,https://cdn.nba.com/headshots/nba/latest/1040x760/1629130.png,https://cdn.nba.com/logos/nba/1610612748/primary/L/logo.svg
T.J. McConnell,Indiana Pacers,Restricted Area,71,192,134,0.697916666666667,https://cdn.nba.com/headshots/nba/latest/1040x760/204456.png,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg
Scottie Barnes,Toronto Raptors,Restricted Area,60,301,210,0.697674418604651,https://cdn.nba.com/headshots/nba/latest/1040x760/1630567.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
Kelly Olynyk,Toronto Raptors,Restricted Area,78,109,76,0.697247706422018,https://cdn.nba.com/headshots/nba/latest/1040x760/203482.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
Tre Jones,San Antonio Spurs,Restricted Area,77,231,161,0.696969696969697,https://cdn.nba.com/headshots/nba/latest/1040x760/1630200.png,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg
Domantas Sabonis,Sacramento Kings,Restricted Area,82,610,425,0.69672131147541,https://cdn.nba.com/headshots/nba/latest/1040x760/1627734.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
Bradley Beal,Phoenix Suns,Restricted Area,53,207,144,0.695652173913043,https://cdn.nba.com/headshots/nba/latest/1040x760/203078.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg
D'Angelo Russell,Los Angeles Lakers,Restricted Area,76,177,123,0.694915254237288,https://cdn.nba.com/headshots/nba/latest/1040x760/1626156.png,https://cdn.nba.com/logos/nba/1610612747/primary/L/logo.svg
Kevin Love,Miami Heat,Restricted Area,55,59,41,0.694915254237288,https://cdn.nba.com/headshots/nba/latest/1040x760/201567.png,https://cdn.nba.com/logos/nba/1610612748/primary/L/logo.svg
Lauri Markkanen,Utah Jazz,Restricted Area,55,206,143,0.694174757281553,https://cdn.nba.com/headshots/nba/latest/1040x760/1628374.png,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg
Michael Porter Jr.,Denver Nuggets,Restricted Area,81,219,152,0.694063926940639,https://cdn.nba.com/headshots/nba/latest/1040x760/1629008.png,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg
Gary Harris,Orlando Magic,Restricted Area,54,49,34,0.693877551020408,https://cdn.nba.com/headshots/nba/latest/1040x760/203914.png,https://cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg
Isaiah Hartenstein,New York Knicks,Restricted Area,75,258,179,0.693798449612403,https://cdn.nba.com/headshots/nba/latest/1040x760/1628392.png,https://cdn.nba.com/logos/nba/1610612752/primary/L/logo.svg
Devin Booker,Phoenix Suns,Restricted Area,68,222,154,0.693693693693694,https://cdn.nba.com/headshots/nba/latest/1040x760/1626164.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg
Collin Sexton,Utah Jazz,Restricted Area,78,283,196,0.692579505300353,https://cdn.nba.com/headshots/nba/latest/1040x760/1629012.png,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg
Bruno Fernando,Atlanta Hawks,Restricted Area,45,130,90,0.692307692307692,https://cdn.nba.com/headshots/nba/latest/1040x760/1628981.png,https://cdn.nba.com/logos/nba/1610612737/primary/L/logo.svg
Dalen Terry,Chicago Bulls,Restricted Area,59,65,45,0.692307692307692,https://cdn.nba.com/headshots/nba/latest/1040x760/1631207.png,https://cdn.nba.com/logos/nba/1610612741/primary/L/logo.svg
